outcome,outcome_label,city,percentile_25,percentile_75,top_lab,bot_lab,bottom,top,rate_diff,rr,date_of_access,source,geo_level
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.11,0.63,Highest % NH Native American,Lowest % NH Native American,902.014696432263,949.964447282407,47.9497508501438,1.05315850289336,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,53.1,77.17,Highest % NH White,Lowest % NH White,548.706383482045,172.124602261794,-376.581781220251,0.313691634439361,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,11.48,58.74,Highest % NH White,Lowest % NH White,1688.22711470783,975.595955083631,-712.631159624194,0.577881936964668,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),33.17,65.1,Highest % NH White,Lowest % NH White,1140.05864557691,844.00029824641,-296.058347330495,0.740313054526524,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),33.17,65.1,Highest % NH White,Lowest % NH White,1224.69512993368,636.078097513788,-588.617032419896,0.519376685647661,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,2.83,6.33,Highest  % Not Insured,Lowest % Not Insured,150.940180070251,466.843168368972,315.902988298721,3.09290189101201,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,4.43,8.32,Highest  % Not Insured,Lowest % Not Insured,862.141093033739,1617.91756938533,755.776476351594,1.87662736698019,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),5.86,14.69,Highest  % Not Insured,Lowest % Not Insured,816.483374260355,1171.94356005979,355.460185799433,1.43535508132231,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),5.86,14.69,Highest  % Not Insured,Lowest % Not Insured,704.222945683741,1236.69047393185,532.467528248111,1.75610647382574,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,1.81,5.06,Highest Overcrowding,Lowest Overcrowding,196.610945584634,540.836664687173,344.225719102539,2.75079631542875,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,4.59,10.77,Highest Overcrowding,Lowest Overcrowding,962.160757009675,1609.70207483663,647.541317826956,1.67300740869901,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),1.26,5.64,Highest Overcrowding,Lowest Overcrowding,798.639429674132,1206.87476675158,408.23533707745,1.51116351373238,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),1.26,5.64,Highest Overcrowding,Lowest Overcrowding,663.021608337534,1250.1994288137,587.177820476167,1.88560887472199,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,6.7,13.96,Highest Poverty,Lowest Poverty,168.567159408643,380.173882155857,211.606722747214,2.25532590980093,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,9.2,20.8,Highest Poverty,Lowest Poverty,984.672219471884,1531.11736442762,546.445144955731,1.55495131694566,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),6.36,16.9,Highest Poverty,Lowest Poverty,816.082135208511,1220.92182551201,404.839690303494,1.49607713836311,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),6.36,16.9,Highest Poverty,Lowest Poverty,774.432827874364,1263.4961445145,489.06331664014,1.63151160312058,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,1.35,2.86,Highest % Production Workers,Lowest % Production Workers,189.792372698107,462.310536117244,272.518163419137,2.43587521218578,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,1.44,3.04,Highest % Production Workers,Lowest % Production Workers,909.479730875491,1541.87011352683,632.39038265134,1.6953320246539,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),1.95,4.02,Highest % Production Workers,Lowest % Production Workers,840.331101580224,1217.52958384904,377.198482268812,1.44886888222928,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),1.95,4.02,Highest % Production Workers,Lowest % Production Workers,803.309640735285,1282.16429556222,478.85465482694,1.59610221332416,2021-11-30,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,5.76,11.28,Highest % Service Worker,Lowest % Service Worker,757.363766110781,1570.28121890409,812.917452793309,2.07335139224815,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,6.67,11.03,Highest % Service Worker,Lowest % Service Worker,246.901098321824,407.333834242001,160.432735920177,1.64978542829753,2021-11-24,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),11.57,19.41,Highest % Service Worker,Lowest % Service Worker,759.497981842985,1023.87621050902,264.378228666039,1.34809602525145,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),11.57,19.41,Highest % Service Worker,Lowest % Service Worker,703.013923296501,1050.18304584612,347.169122549617,1.49382965407244,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.27,4.3,Most Public Transit Usage,Least Public Transit Usage,749.228083721833,1199.80568357222,450.577599850385,1.60138909584397,2021-11-30,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,42.45,65.85,Most Public Transit Usage,Least Public Transit Usage,1325.60006592977,1388.97587470233,63.3758087725607,1.04780914726955,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,17.54,25.38,Most Public Transit Usage,Least Public Transit Usage,318.46727849575,255.506507299857,-62.9607711958926,0.802300658663327,2021-11-24,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.27,4.3,Most Public Transit Usage,Least Public Transit Usage,791.743388651446,1215.0953560188,423.351967367355,1.53470856016675,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,7.41,33.07,Highest Risk Areas,Lowest Risk Areas,150.526740043198,525.943693482673,375.416953439474,3.49402168233854,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,34.09,67.53,Highest Risk Areas,Lowest Risk Areas,724.224059396802,1699.69952800784,975.475468611035,2.34692496880523,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),23.84,53.52,Highest Risk Areas,Lowest Risk Areas,705.613637869047,1173.69799002475,468.084352155707,1.66337203114345,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),23.84,53.52,Highest Risk Areas,Lowest Risk Areas,765.858993111868,1180.53847512509,414.679482013218,1.54145669861273,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.44,0.72,highest concentration of NH White,highest concentration of Hispanic,548.706383482045,155.097313210684,-393.609070271361,0.28265993959547,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,-0.18,0.42,highest concentration of NH White,highest concentration of Hispanic,1650.80560412955,995.391174698445,-655.414429431106,0.602972980106463,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),-0.04,0.49,highest concentration of NH White,highest concentration of Hispanic,1191.76007181423,812.239244689668,-379.52082712456,0.681545945278388,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),-0.04,0.49,highest concentration of NH White,highest concentration of Hispanic,1239.33790020631,618.251980753161,-621.085919453151,0.498856672300783,2021-11-30,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,-0.01,0.32,highest concentration of High-income,highest concentration of Low-income,1645.71981251706,813.503880964179,-832.215931552885,0.494314934277881,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.23,0.46,highest concentration of High-income,highest concentration of Low-income,374.218204108205,196.59343720393,-177.624766904275,0.525344398123093,2021-11-24,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),-0.1,0.28,highest concentration of High-income,highest concentration of Low-income,1213.0158495613,787.389751160882,-425.626098400422,0.649117446771736,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),-0.1,0.28,highest concentration of High-income,highest concentration of Low-income,1242.97557384046,800.320486028802,-442.655087811662,0.64387466887706,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.23,0.45,highest concentration of High-income NH White,highest concentration of Low-income NH Black,517.86162643815,154.218288220774,-363.643338217376,0.297798254104067,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,-0.01,0.33,highest concentration of High-income NH White,highest concentration of Low-income NH Black,1620.04999092871,799.085003753402,-820.964987175308,0.493247127081133,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.05,0.28,highest concentration of High-income NH White,highest concentration of Low-income NH Black,1200.76827919973,802.886204769955,-397.882074429775,0.668643749737502,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.05,0.28,highest concentration of High-income NH White,highest concentration of Low-income NH Black,1230.63654664142,714.319284564364,-516.317262077061,0.580446994292376,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.15,0.42,highest concentration of High-income NH White,highest concentration of Low-income Minority,435.813581623339,154.218288220774,-281.595293402565,0.353862969681519,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,-0.14,0.24,highest concentration of High-income NH White,highest concentration of Low-income Minority,1647.0813508224,835.200470412351,-811.880880410045,0.507079064428318,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),-0.04,0.24,highest concentration of High-income NH White,highest concentration of Low-income Minority,1203.41719776498,789.300673125036,-414.116524639939,0.655882826496871,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),-0.04,0.24,highest concentration of High-income NH White,highest concentration of Low-income Minority,1239.57930222374,696.02922301119,-543.550079212549,0.561504392468115,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.44,0.75,highest concentration of NH White,highest concentration of NH Black,548.706383482045,172.124602261794,-376.581781220251,0.313691634439361,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,-0.21,0.52,highest concentration of NH White,highest concentration of NH Black,1608.54722665041,1022.82385288626,-585.723373764148,0.635868090125124,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.2,0.58,highest concentration of NH White,highest concentration of NH Black,1132.62870302299,833.313689694504,-299.315013328487,0.735734214990655,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.2,0.58,highest concentration of NH White,highest concentration of NH Black,1223.81447662836,610.219387330182,-613.595089298179,0.498620827734733,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.31,0.54,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,487.308715969255,134.968693556059,-352.340022413196,0.276967534404975,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,-0.06,0.39,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,1641.7912887493,759.428503863107,-882.362784886192,0.462560929070121,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.07,0.26,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,1193.30336406275,793.7725291874,-399.530834875348,0.665189215996931,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.07,0.26,highest concentration of NH White Non-Service Workers,highest concentration of NH Black Service Workers,1248.25989001141,680.748188013766,-567.511701997642,0.545357736366539,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.22,0.73,Most Socially Vulnerable,Least Socially Vulnerable,140.86536306943,566.684378857177,425.819015787747,4.02287948228883,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,0.24,0.75,Most Socially Vulnerable,Least Socially Vulnerable,862.761997389504,1666.27192565391,803.509928264406,1.93132281057304,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,802.520570610095,1208.34113201721,405.820561407111,1.50568244138415,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,723.357573140379,1239.93209265291,516.574519512528,1.71413439036779,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.23,0.73,Most Socially Vulnerable,Least Socially Vulnerable,151.746444400125,257.295946722059,105.549502321934,1.69556491250379,2021-11-24,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,773.181809530054,1207.22543042701,434.043620896955,1.56137329609548,2021-11-30,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,1265.45144815023,1476.01819082695,210.566742676726,1.1663965401316,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,789.455665364422,1226.35171539562,436.896050031198,1.55341429442972,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.23,0.73,Most Socially Vulnerable,Least Socially Vulnerable,138.416308625522,505.428551150095,367.012242524573,3.65151011588892,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,892.653930780724,1683.30172153784,790.647790757113,1.88572711494768,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,830.286013403099,1192.34111674955,362.055103346453,1.43606070378386,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,890.823098837269,1164.56051550527,273.737416667996,1.30728594378085,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.18,0.77,Most Socially Vulnerable,Least Socially Vulnerable,172.124602261794,548.706383482045,376.581781220251,3.18784401690287,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,0.27,0.76,Most Socially Vulnerable,Least Socially Vulnerable,830.686729455993,1640.26432939046,809.577599934462,1.97458833905369,2021-12-16,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,856.396201543472,1189.75600474053,333.359803197062,1.38925885308255,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Las Vegas (Metro),0.25,0.75,Most Socially Vulnerable,Least Socially Vulnerable,668.277885901298,1233.79369584282,565.51580994152,1.84622852539676,2021-11-30,LHD,city
Hospitalization,Hospitalization per 100K,Seattle,0.27,0.73,Most Socially Vulnerable,Least Socially Vulnerable,125.439314752345,448.748000996203,323.308686243857,3.57741113208539,2021-11-24,LHD,city
Hospitalization,Hospitalizations per 100K,New York City,0.26,0.75,Most Socially Vulnerable,Least Socially Vulnerable,776.674784765102,1608.35848136947,831.683696604364,2.07082618480514,2021-12-16,LHD,city
